,record_identifier,meter_number,consumption,file_type_identifier,company_id,file_generation_number,measurement_datetime,file_creation_datetime
52,CONSU,3,7.64,SMRT,GAZ,PN000006,2019/10/15 22:00:00,2019/10/16 10:29:45
53,CONSU,3,10.88,SMRT,GAZ,PN000006,2019/10/15 23:00:00,2019/10/16 10:29:45
54,CONSU,3,8.63,SMRT,GAZ,PN000006,2019/10/16 00:00:00,2019/10/16 10:29:45
55,CONSU,3,7.09,SMRT,GAZ,PN000006,2019/10/16 01:00:00,2019/10/16 10:29:45
56,CONSU,4,3.03,SMRT,GAZ,PN000006,2019/10/15 15:00:00,2019/10/16 10:29:45
57,CONSU,4,1.83,SMRT,GAZ,PN000006,2019/10/15 16:00:00,2019/10/16 10:29:45
58,CONSU,4,19.45,SMRT,GAZ,PN000006,2019/10/15 17:00:00,2019/10/16 10:29:45
59,CONSU,4,0.4,SMRT,GAZ,PN000006,2019/10/15 18:00:00,2019/10/16 10:29:45
60,CONSU,4,4.27,SMRT,GAZ,PN000006,2019/10/15 19:00:00,2019/10/16 10:29:45
61,CONSU,4,11.43,SMRT,GAZ,PN000006,2019/10/15 20:00:00,2019/10/16 10:29:45
62,CONSU,4,7.04,SMRT,GAZ,PN000006,2019/10/15 21:00:00,2019/10/16 10:29:45
63,CONSU,4,4.74,SMRT,GAZ,PN000006,2019/10/15 22:00:00,2019/10/16 10:29:45
64,CONSU,4,5.28,SMRT,GAZ,PN000006,2019/10/15 23:00:00,2019/10/16 10:29:45
65,CONSU,4,16.58,SMRT,GAZ,PN000006,2019/10/16 00:00:00,2019/10/16 10:29:45
66,CONSU,4,3.92,SMRT,GAZ,PN000006,2019/10/16 01:00:00,2019/10/16 10:29:45
67,CONSU,4,13.35,SMRT,GAZ,PN000006,2019/10/16 02:00:00,2019/10/16 10:29:45
68,CONSU,4,13.86,SMRT,GAZ,PN000006,2019/10/16 03:00:00,2019/10/16 10:29:45
69,CONSU,4,18.25,SMRT,GAZ,PN000006,2019/10/16 04:00:00,2019/10/16 10:29:45
70,CONSU,4,18.58,SMRT,GAZ,PN000006,2019/10/16 05:00:00,2019/10/16 10:29:45
71,CONSU,4,16.73,SMRT,GAZ,PN000006,2019/10/16 06:00:00,2019/10/16 10:29:45
72,CONSU,4,18.93,SMRT,GAZ,PN000006,2019/10/16 07:00:00,2019/10/16 10:29:45
73,CONSU,4,1.26,SMRT,GAZ,PN000006,2019/10/16 08:00:00,2019/10/16 10:29:45
74,CONSU,4,7.44,SMRT,GAZ,PN000006,2019/10/16 09:00:00,2019/10/16 10:29:45
75,CONSU,4,3.77,SMRT,GAZ,PN000006,2019/10/16 10:00:00,2019/10/16 10:29:45
76,CONSU,4,5.53,SMRT,GAZ,PN000006,2019/10/16 11:00:00,2019/10/16 10:29:45
77,CONSU,4,18.07,SMRT,GAZ,PN000006,2019/10/16 12:00:00,2019/10/16 10:29:45
78,CONSU,4,12.99,SMRT,GAZ,PN000006,2019/10/16 13:00:00,2019/10/16 10:29:45
79,CONSU,4,10.69,SMRT,GAZ,PN000006,2019/10/16 14:00:00,2019/10/16 10:29:45
80,CONSU,5,2.83,SMRT,GAZ,PN000006,2019/10/15 06:00:00,2019/10/16 10:29:45
81,CONSU,5,15.97,SMRT,GAZ,PN000006,2019/10/15 07:00:00,2019/10/16 10:29:45
82,CONSU,5,6.12,SMRT,GAZ,PN000006,2019/10/15 08:00:00,2019/10/16 10:29:45
83,CONSU,5,16.6,SMRT,GAZ,PN000006,2019/10/15 09:00:00,2019/10/16 10:29:45
84,CONSU,5,4.88,SMRT,GAZ,PN000006,2019/10/15 10:00:00,2019/10/16 10:29:45
85,CONSU,5,13.74,SMRT,GAZ,PN000006,2019/10/15 11:00:00,2019/10/16 10:29:45
86,CONSU,5,2.67,SMRT,GAZ,PN000006,2019/10/15 12:00:00,2019/10/16 10:29:45
87,CONSU,5,6.05,SMRT,GAZ,PN000006,2019/10/15 13:00:00,2019/10/16 10:29:45
88,CONSU,5,11.21,SMRT,GAZ,PN000006,2019/10/15 14:00:00,2019/10/16 10:29:45
89,CONSU,5,16.97,SMRT,GAZ,PN000006,2019/10/15 15:00:00,2019/10/16 10:29:45
90,CONSU,5,4.35,SMRT,GAZ,PN000006,2019/10/15 16:00:00,2019/10/16 10:29:45
91,CONSU,5,8.66,SMRT,GAZ,PN000006,2019/10/15 17:00:00,2019/10/16 10:29:45
92,CONSU,5,2.44,SMRT,GAZ,PN000006,2019/10/15 18:00:00,2019/10/16 10:29:45
93,CONSU,5,11.52,SMRT,GAZ,PN000006,2019/10/15 19:00:00,2019/10/16 10:29:45
94,CONSU,5,6.34,SMRT,GAZ,PN000006,2019/10/15 20:00:00,2019/10/16 10:29:45
95,CONSU,5,1.1,SMRT,GAZ,PN000006,2019/10/15 21:00:00,2019/10/16 10:29:45
96,CONSU,5,18.55,SMRT,GAZ,PN000006,2019/10/15 22:00:00,2019/10/16 10:29:45
97,CONSU,5,15.52,SMRT,GAZ,PN000006,2019/10/15 23:00:00,2019/10/16 10:29:45
98,CONSU,5,2.69,SMRT,GAZ,PN000006,2019/10/16 00:00:00,2019/10/16 10:29:45
99,CONSU,5,7.36,SMRT,GAZ,PN000006,2019/10/16 01:00:00,2019/10/16 10:29:45
100,CONSU,5,16.7,SMRT,GAZ,PN000006,2019/10/16 02:00:00,2019/10/16 10:29:45
101,CONSU,5,17.72,SMRT,GAZ,PN000006,2019/10/16 03:00:00,2019/10/16 10:29:45
102,CONSU,5,7.9,SMRT,GAZ,PN000006,2019/10/16 04:00:00,2019/10/16 10:29:45
103,CONSU,5,12.71,SMRT,GAZ,PN000006,2019/10/16 05:00:00,2019/10/16 10:29:45
104,CONSU,5,0.4,SMRT,GAZ,PN000006,2019/10/16 06:00:00,2019/10/16 10:29:45
105,CONSU,5,9.86,SMRT,GAZ,PN000006,2019/10/16 07:00:00,2019/10/16 10:29:45
106,CONSU,5,9.32,SMRT,GAZ,PN000006,2019/10/16 08:00:00,2019/10/16 10:29:45
107,CONSU,5,6.68,SMRT,GAZ,PN000006,2019/10/16 09:00:00,2019/10/16 10:29:45
108,CONSU,5,11.99,SMRT,GAZ,PN000006,2019/10/16 10:00:00,2019/10/16 10:29:45
109,CONSU,5,18.85,SMRT,GAZ,PN000006,2019/10/16 11:00:00,2019/10/16 10:29:45
110,CONSU,6,9.94,SMRT,GAZ,PN000006,2019/10/15 18:00:00,2019/10/16 10:29:45
111,CONSU,6,15.6,SMRT,GAZ,PN000006,2019/10/15 19:00:00,2019/10/16 10:29:45
112,CONSU,6,14.51,SMRT,GAZ,PN000006,2019/10/15 20:00:00,2019/10/16 10:29:45
113,CONSU,6,14.99,SMRT,GAZ,PN000006,2019/10/15 21:00:00,2019/10/16 10:29:45
114,CONSU,6,9.43,SMRT,GAZ,PN000006,2019/10/15 22:00:00,2019/10/16 10:29:45
115,CONSU,6,1.56,SMRT,GAZ,PN000006,2019/10/15 23:00:00,2019/10/16 10:29:45
116,CONSU,6,3.91,SMRT,GAZ,PN000006,2019/10/16 00:00:00,2019/10/16 10:29:45
117,CONSU,6,6.37,SMRT,GAZ,PN000006,2019/10/16 01:00:00,2019/10/16 10:29:45
118,CONSU,6,1.26,SMRT,GAZ,PN000006,2019/10/16 02:00:00,2019/10/16 10:29:45
119,CONSU,6,18.36,SMRT,GAZ,PN000006,2019/10/16 03:00:00,2019/10/16 10:29:45
120,CONSU,6,12.04,SMRT,GAZ,PN000006,2019/10/16 04:00:00,2019/10/16 10:29:45
121,CONSU,6,7.73,SMRT,GAZ,PN000006,2019/10/16 05:00:00,2019/10/16 10:29:45
122,CONSU,6,0.93,SMRT,GAZ,PN000006,2019/10/16 06:00:00,2019/10/16 10:29:45
123,CONSU,6,1.61,SMRT,GAZ,PN000006,2019/10/16 07:00:00,2019/10/16 10:29:45
124,CONSU,6,6.06,SMRT,GAZ,PN000006,2019/10/16 08:00:00,2019/10/16 10:29:45
125,CONSU,6,1.05,SMRT,GAZ,PN000006,2019/10/16 09:00:00,2019/10/16 10:29:45
126,CONSU,6,10.02,SMRT,GAZ,PN000006,2019/10/16 10:00:00,2019/10/16 10:29:45
127,CONSU,6,1.08,SMRT,GAZ,PN000006,2019/10/16 11:00:00,2019/10/16 10:29:45
128,CONSU,6,10.02,SMRT,GAZ,PN000006,2019/10/16 12:00:00,2019/10/16 10:29:45
129,CONSU,6,10.45,SMRT,GAZ,PN000006,2019/10/16 13:00:00,2019/10/16 10:29:45
130,CONSU,6,3.02,SMRT,GAZ,PN000006,2019/10/16 14:00:00,2019/10/16 10:29:45
131,CONSU,6,4.41,SMRT,GAZ,PN000006,2019/10/16 15:00:00,2019/10/16 10:29:45
132,CONSU,6,14.61,SMRT,GAZ,PN000006,2019/10/16 16:00:00,2019/10/16 10:29:45
133,CONSU,6,16.71,SMRT,GAZ,PN000006,2019/10/16 17:00:00,2019/10/16 10:29:45
134,CONSU,7,8.99,SMRT,GAZ,PN000006,2019/10/15 08:00:00,2019/10/16 10:29:45
135,CONSU,7,0.06,SMRT,GAZ,PN000006,2019/10/15 09:00:00,2019/10/16 10:29:45
136,CONSU,7,19.17,SMRT,GAZ,PN000006,2019/10/15 10:00:00,2019/10/16 10:29:45
137,CONSU,7,16.15,SMRT,GAZ,PN000006,2019/10/15 11:00:00,2019/10/16 10:29:45
138,CONSU,7,15.28,SMRT,GAZ,PN000006,2019/10/15 12:00:00,2019/10/16 10:29:45
139,CONSU,7,5.12,SMRT,GAZ,PN000006,2019/10/15 13:00:00,2019/10/16 10:29:45
140,CONSU,7,17.82,SMRT,GAZ,PN000006,2019/10/15 14:00:00,2019/10/16 10:29:45
141,CONSU,7,6.67,SMRT,GAZ,PN000006,2019/10/15 15:00:00,2019/10/16 10:29:45
142,CONSU,7,8.14,SMRT,GAZ,PN000006,2019/10/15 16:00:00,2019/10/16 10:29:45
143,CONSU,7,10.05,SMRT,GAZ,PN000006,2019/10/15 17:00:00,2019/10/16 10:29:45
144,CONSU,7,13.68,SMRT,GAZ,PN000006,2019/10/15 18:00:00,2019/10/16 10:29:45
145,CONSU,7,7.4,SMRT,GAZ,PN000006,2019/10/15 19:00:00,2019/10/16 10:29:45
146,CONSU,7,8.56,SMRT,GAZ,PN000006,2019/10/15 20:00:00,2019/10/16 10:29:45
147,CONSU,7,19.91,SMRT,GAZ,PN000006,2019/10/15 21:00:00,2019/10/16 10:29:45
148,CONSU,7,6.9,SMRT,GAZ,PN000006,2019/10/15 22:00:00,2019/10/16 10:29:45
149,CONSU,7,1.19,SMRT,GAZ,PN000006,2019/10/15 23:00:00,2019/10/16 10:29:45
150,CONSU,7,15.17,SMRT,GAZ,PN000006,2019/10/16 00:00:00,2019/10/16 10:29:45
151,CONSU,7,15.24,SMRT,GAZ,PN000006,2019/10/16 01:00:00,2019/10/16 10:29:45
152,CONSU,7,0.01,SMRT,GAZ,PN000006,2019/10/16 02:00:00,2019/10/16 10:29:45
153,CONSU,7,8.67,SMRT,GAZ,PN000006,2019/10/16 03:00:00,2019/10/16 10:29:45
154,CONSU,7,15.83,SMRT,GAZ,PN000006,2019/10/16 04:00:00,2019/10/16 10:29:45
155,CONSU,7,19.85,SMRT,GAZ,PN000006,2019/10/16 05:00:00,2019/10/16 10:29:45
156,CONSU,7,2.08,SMRT,GAZ,PN000006,2019/10/16 06:00:00,2019/10/16 10:29:45
157,CONSU,7,0.98,SMRT,GAZ,PN000006,2019/10/16 07:00:00,2019/10/16 10:29:45
158,CONSU,7,13.74,SMRT,GAZ,PN000006,2019/10/16 08:00:00,2019/10/16 10:29:45
159,CONSU,7,2.28,SMRT,GAZ,PN000006,2019/10/16 09:00:00,2019/10/16 10:29:45
160,CONSU,7,10.63,SMRT,GAZ,PN000006,2019/10/16 10:00:00,2019/10/16 10:29:45
161,CONSU,7,11.02,SMRT,GAZ,PN000006,2019/10/16 11:00:00,2019/10/16 10:29:45
162,CONSU,7,17.44,SMRT,GAZ,PN000006,2019/10/16 12:00:00,2019/10/16 10:29:45
163,CONSU,7,7.17,SMRT,GAZ,PN000006,2019/10/16 13:00:00,2019/10/16 10:29:45
164,CONSU,8,8.37,SMRT,GAZ,PN000006,2019/10/15 05:00:00,2019/10/16 10:29:45
165,CONSU,8,7.13,SMRT,GAZ,PN000006,2019/10/15 06:00:00,2019/10/16 10:29:45
166,CONSU,8,13.93,SMRT,GAZ,PN000006,2019/10/15 07:00:00,2019/10/16 10:29:45
167,CONSU,8,15.67,SMRT,GAZ,PN000006,2019/10/15 08:00:00,2019/10/16 10:29:45
168,CONSU,8,10.41,SMRT,GAZ,PN000006,2019/10/15 09:00:00,2019/10/16 10:29:45
169,CONSU,8,9.7,SMRT,GAZ,PN000006,2019/10/15 10:00:00,2019/10/16 10:29:45
170,CONSU,8,10.62,SMRT,GAZ,PN000006,2019/10/15 11:00:00,2019/10/16 10:29:45
171,CONSU,8,5.06,SMRT,GAZ,PN000006,2019/10/15 12:00:00,2019/10/16 10:29:45
172,CONSU,8,16.81,SMRT,GAZ,PN000006,2019/10/15 13:00:00,2019/10/16 10:29:45
173,CONSU,8,10.28,SMRT,GAZ,PN000006,2019/10/15 14:00:00,2019/10/16 10:29:45
174,CONSU,8,16.87,SMRT,GAZ,PN000006,2019/10/15 15:00:00,2019/10/16 10:29:45
175,CONSU,8,12.62,SMRT,GAZ,PN000006,2019/10/15 16:00:00,2019/10/16 10:29:45
176,CONSU,8,11.09,SMRT,GAZ,PN000006,2019/10/15 17:00:00,2019/10/16 10:29:45
177,CONSU,8,5.22,SMRT,GAZ,PN000006,2019/10/15 18:00:00,2019/10/16 10:29:45
178,CONSU,8,12.34,SMRT,GAZ,PN000006,2019/10/15 19:00:00,2019/10/16 10:29:45
179,CONSU,8,15.14,SMRT,GAZ,PN000006,2019/10/15 20:00:00,2019/10/16 10:29:45
180,CONSU,8,4.06,SMRT,GAZ,PN000006,2019/10/15 21:00:00,2019/10/16 10:29:45
181,CONSU,8,10.68,SMRT,GAZ,PN000006,2019/10/15 22:00:00,2019/10/16 10:29:45
182,CONSU,8,17.4,SMRT,GAZ,PN000006,2019/10/15 23:00:00,2019/10/16 10:29:45
183,CONSU,8,10.39,SMRT,GAZ,PN000006,2019/10/16 00:00:00,2019/10/16 10:29:45
184,CONSU,8,0.72,SMRT,GAZ,PN000006,2019/10/16 01:00:00,2019/10/16 10:29:45
185,CONSU,8,12.13,SMRT,GAZ,PN000006,2019/10/16 02:00:00,2019/10/16 10:29:45
186,CONSU,8,9.91,SMRT,GAZ,PN000006,2019/10/16 03:00:00,2019/10/16 10:29:45
187,CONSU,8,5.73,SMRT,GAZ,PN000006,2019/10/16 04:00:00,2019/10/16 10:29:45
188,CONSU,8,17.84,SMRT,GAZ,PN000006,2019/10/16 05:00:00,2019/10/16 10:29:45
189,CONSU,8,1.92,SMRT,GAZ,PN000006,2019/10/16 06:00:00,2019/10/16 10:29:45
190,CONSU,8,19.17,SMRT,GAZ,PN000006,2019/10/16 07:00:00,2019/10/16 10:29:45
191,CONSU,8,17.84,SMRT,GAZ,PN000006,2019/10/16 08:00:00,2019/10/16 10:29:45
192,CONSU,8,12.44,SMRT,GAZ,PN000006,2019/10/16 09:00:00,2019/10/16 10:29:45
193,CONSU,8,19.08,SMRT,GAZ,PN000006,2019/10/16 10:00:00,2019/10/16 10:29:45
194,CONSU,8,6.74,SMRT,GAZ,PN000006,2019/10/16 11:00:00,2019/10/16 10:29:45
195,CONSU,8,14.11,SMRT,GAZ,PN000006,2019/10/16 12:00:00,2019/10/16 10:29:45
1,CONSU,1,1.48,SMRT,GAZ,PN000007,2019/10/14 22:00:00,2019/10/16 10:29:46
2,CONSU,1,14.53,SMRT,GAZ,PN000007,2019/10/14 23:00:00,2019/10/16 10:29:46
3,CONSU,1,13.94,SMRT,GAZ,PN000007,2019/10/15 00:00:00,2019/10/16 10:29:46
4,CONSU,1,3.52,SMRT,GAZ,PN000007,2019/10/15 01:00:00,2019/10/16 10:29:46
5,CONSU,1,5.92,SMRT,GAZ,PN000007,2019/10/15 02:00:00,2019/10/16 10:29:46
6,CONSU,1,19.6,SMRT,GAZ,PN000007,2019/10/15 03:00:00,2019/10/16 10:29:46
7,CONSU,1,15.92,SMRT,GAZ,PN000007,2019/10/15 04:00:00,2019/10/16 10:29:46
8,CONSU,1,16.88,SMRT,GAZ,PN000007,2019/10/15 05:00:00,2019/10/16 10:29:46
9,CONSU,1,6.46,SMRT,GAZ,PN000007,2019/10/15 06:00:00,2019/10/16 10:29:46
10,CONSU,1,4.63,SMRT,GAZ,PN000007,2019/10/15 07:00:00,2019/10/16 10:29:46
11,CONSU,1,18.42,SMRT,GAZ,PN000007,2019/10/15 08:00:00,2019/10/16 10:29:46
12,CONSU,1,13.0,SMRT,GAZ,PN000007,2019/10/15 09:00:00,2019/10/16 10:29:46
13,CONSU,1,2.07,SMRT,GAZ,PN000007,2019/10/15 10:00:00,2019/10/16 10:29:46
14,CONSU,1,9.13,SMRT,GAZ,PN000007,2019/10/15 11:00:00,2019/10/16 10:29:46
15,CONSU,1,13.14,SMRT,GAZ,PN000007,2019/10/15 12:00:00,2019/10/16 10:29:46
16,CONSU,1,16.73,SMRT,GAZ,PN000007,2019/10/15 13:00:00,2019/10/16 10:29:46
17,CONSU,1,3.53,SMRT,GAZ,PN000007,2019/10/15 14:00:00,2019/10/16 10:29:46
18,CONSU,1,17.13,SMRT,GAZ,PN000007,2019/10/15 15:00:00,2019/10/16 10:29:46
19,CONSU,1,19.77,SMRT,GAZ,PN000007,2019/10/15 16:00:00,2019/10/16 10:29:46
20,CONSU,1,4.52,SMRT,GAZ,PN000007,2019/10/15 17:00:00,2019/10/16 10:29:46
21,CONSU,1,12.53,SMRT,GAZ,PN000007,2019/10/15 18:00:00,2019/10/16 10:29:46
22,CONSU,1,4.34,SMRT,GAZ,PN000007,2019/10/15 19:00:00,2019/10/16 10:29:46
23,CONSU,1,10.95,SMRT,GAZ,PN000007,2019/10/15 20:00:00,2019/10/16 10:29:46
24,CONSU,1,14.07,SMRT,GAZ,PN000007,2019/10/15 21:00:00,2019/10/16 10:29:46
25,CONSU,1,17.66,SMRT,GAZ,PN000007,2019/10/15 22:00:00,2019/10/16 10:29:46
26,CONSU,1,5.95,SMRT,GAZ,PN000007,2019/10/15 23:00:00,2019/10/16 10:29:46
27,CONSU,1,17.66,SMRT,GAZ,PN000007,2019/10/16 00:00:00,2019/10/16 10:29:46
28,CONSU,1,11.11,SMRT,GAZ,PN000007,2019/10/16 01:00:00,2019/10/16 10:29:46
29,CONSU,2,4.34,SMRT,GAZ,PN000007,2019/10/14 01:00:00,2019/10/16 10:29:46
30,CONSU,2,16.05,SMRT,GAZ,PN000007,2019/10/14 02:00:00,2019/10/16 10:29:46
31,CONSU,2,16.7,SMRT,GAZ,PN000007,2019/10/14 03:00:00,2019/10/16 10:29:46
32,CONSU,2,6.73,SMRT,GAZ,PN000007,2019/10/14 04:00:00,2019/10/16 10:29:46
33,CONSU,2,14.86,SMRT,GAZ,PN000007,2019/10/14 05:00:00,2019/10/16 10:29:46
34,CONSU,2,6.59,SMRT,GAZ,PN000007,2019/10/14 06:00:00,2019/10/16 10:29:46
35,CONSU,2,0.86,SMRT,GAZ,PN000007,2019/10/14 07:00:00,2019/10/16 10:29:46
36,CONSU,2,8.56,SMRT,GAZ,PN000007,2019/10/14 08:00:00,2019/10/16 10:29:46
37,CONSU,2,14.47,SMRT,GAZ,PN000007,2019/10/14 09:00:00,2019/10/16 10:29:46
38,CONSU,2,5.67,SMRT,GAZ,PN000007,2019/10/14 10:00:00,2019/10/16 10:29:46
39,CONSU,2,18.33,SMRT,GAZ,PN000007,2019/10/14 11:00:00,2019/10/16 10:29:46
40,CONSU,2,2.73,SMRT,GAZ,PN000007,2019/10/14 12:00:00,2019/10/16 10:29:46
41,CONSU,2,15.73,SMRT,GAZ,PN000007,2019/10/14 13:00:00,2019/10/16 10:29:46
42,CONSU,2,12.87,SMRT,GAZ,PN000007,2019/10/14 14:00:00,2019/10/16 10:29:46
43,CONSU,2,19.06,SMRT,GAZ,PN000007,2019/10/14 15:00:00,2019/10/16 10:29:46
44,CONSU,2,5.55,SMRT,GAZ,PN000007,2019/10/14 16:00:00,2019/10/16 10:29:46
45,CONSU,2,10.5,SMRT,GAZ,PN000007,2019/10/14 17:00:00,2019/10/16 10:29:46
46,CONSU,2,9.67,SMRT,GAZ,PN000007,2019/10/14 18:00:00,2019/10/16 10:29:46
47,CONSU,2,5.69,SMRT,GAZ,PN000007,2019/10/14 19:00:00,2019/10/16 10:29:46
48,CONSU,2,10.82,SMRT,GAZ,PN000007,2019/10/14 20:00:00,2019/10/16 10:29:46
49,CONSU,2,9.79,SMRT,GAZ,PN000007,2019/10/14 21:00:00,2019/10/16 10:29:46
50,CONSU,2,18.09,SMRT,GAZ,PN000007,2019/10/14 22:00:00,2019/10/16 10:29:46
51,CONSU,2,12.57,SMRT,GAZ,PN000007,2019/10/14 23:00:00,2019/10/16 10:29:46
52,CONSU,2,18.39,SMRT,GAZ,PN000007,2019/10/15 00:00:00,2019/10/16 10:29:46
53,CONSU,2,7.62,SMRT,GAZ,PN000007,2019/10/15 01:00:00,2019/10/16 10:29:46
54,CONSU,2,12.68,SMRT,GAZ,PN000007,2019/10/15 02:00:00,2019/10/16 10:29:46
55,CONSU,2,12.98,SMRT,GAZ,PN000007,2019/10/15 03:00:00,2019/10/16 10:29:46
56,CONSU,2,14.38,SMRT,GAZ,PN000007,2019/10/15 04:00:00,2019/10/16 10:29:46
57,CONSU,2,9.9,SMRT,GAZ,PN000007,2019/10/15 05:00:00,2019/10/16 10:29:46
58,CONSU,2,12.05,SMRT,GAZ,PN000007,2019/10/15 06:00:00,2019/10/16 10:29:46
59,CONSU,2,11.43,SMRT,GAZ,PN000007,2019/10/15 07:00:00,2019/10/16 10:29:46
60,CONSU,2,7.85,SMRT,GAZ,PN000007,2019/10/15 08:00:00,2019/10/16 10:29:46
61,CONSU,2,19.39,SMRT,GAZ,PN000007,2019/10/15 09:00:00,2019/10/16 10:29:46
62,CONSU,2,11.99,SMRT,GAZ,PN000007,2019/10/15 10:00:00,2019/10/16 10:29:46
63,CONSU,2,3.88,SMRT,GAZ,PN000007,2019/10/15 11:00:00,2019/10/16 10:29:46
64,CONSU,2,13.13,SMRT,GAZ,PN000007,2019/10/15 12:00:00,2019/10/16 10:29:46
65,CONSU,2,15.54,SMRT,GAZ,PN000007,2019/10/15 13:00:00,2019/10/16 10:29:46
66,CONSU,2,14.97,SMRT,GAZ,PN000007,2019/10/15 14:00:00,2019/10/16 10:29:46
67,CONSU,2,8.94,SMRT,GAZ,PN000007,2019/10/15 15:00:00,2019/10/16 10:29:46
68,CONSU,2,18.11,SMRT,GAZ,PN000007,2019/10/15 16:00:00,2019/10/16 10:29:46
69,CONSU,2,9.52,SMRT,GAZ,PN000007,2019/10/15 17:00:00,2019/10/16 10:29:46
70,CONSU,2,12.56,SMRT,GAZ,PN000007,2019/10/15 18:00:00,2019/10/16 10:29:46
71,CONSU,2,15.28,SMRT,GAZ,PN000007,2019/10/15 19:00:00,2019/10/16 10:29:46
72,CONSU,2,7.09,SMRT,GAZ,PN000007,2019/10/15 20:00:00,2019/10/16 10:29:46
73,CONSU,2,19.81,SMRT,GAZ,PN000007,2019/10/15 21:00:00,2019/10/16 10:29:46
74,CONSU,2,3.1,SMRT,GAZ,PN000007,2019/10/15 22:00:00,2019/10/16 10:29:46
75,CONSU,2,14.7,SMRT,GAZ,PN000007,2019/10/15 23:00:00,2019/10/16 10:29:46
76,CONSU,2,14.39,SMRT,GAZ,PN000007,2019/10/16 00:00:00,2019/10/16 10:29:46
77,CONSU,2,13.17,SMRT,GAZ,PN000007,2019/10/16 01:00:00,2019/10/16 10:29:46
78,CONSU,2,17.79,SMRT,GAZ,PN000007,2019/10/16 02:00:00,2019/10/16 10:29:46
79,CONSU,2,2.19,SMRT,GAZ,PN000007,2019/10/16 03:00:00,2019/10/16 10:29:46
80,CONSU,2,9.9,SMRT,GAZ,PN000007,2019/10/16 04:00:00,2019/10/16 10:29:46
81,CONSU,2,5.82,SMRT,GAZ,PN000007,2019/10/16 05:00:00,2019/10/16 10:29:46
82,CONSU,2,14.19,SMRT,GAZ,PN000007,2019/10/16 06:00:00,2019/10/16 10:29:46
83,CONSU,2,4.61,SMRT,GAZ,PN000007,2019/10/16 07:00:00,2019/10/16 10:29:46
84,CONSU,2,5.28,SMRT,GAZ,PN000007,2019/10/16 08:00:00,2019/10/16 10:29:46
85,CONSU,2,17.7,SMRT,GAZ,PN000007,2019/10/16 09:00:00,2019/10/16 10:29:46
86,CONSU,2,18.91,SMRT,GAZ,PN000007,2019/10/16 10:00:00,2019/10/16 10:29:46
87,CONSU,3,4.26,SMRT,GAZ,PN000007,2019/10/14 11:00:00,2019/10/16 10:29:46
88,CONSU,3,6.5,SMRT,GAZ,PN000007,2019/10/14 12:00:00,2019/10/16 10:29:46
89,CONSU,3,5.08,SMRT,GAZ,PN000007,2019/10/14 13:00:00,2019/10/16 10:29:46
90,CONSU,3,18.85,SMRT,GAZ,PN000007,2019/10/14 14:00:00,2019/10/16 10:29:46
91,CONSU,3,4.08,SMRT,GAZ,PN000007,2019/10/14 15:00:00,2019/10/16 10:29:46
92,CONSU,3,16.66,SMRT,GAZ,PN000007,2019/10/14 16:00:00,2019/10/16 10:29:46
93,CONSU,3,0.66,SMRT,GAZ,PN000007,2019/10/14 17:00:00,2019/10/16 10:29:46
94,CONSU,3,2.06,SMRT,GAZ,PN000007,2019/10/14 18:00:00,2019/10/16 10:29:46
95,CONSU,3,15.37,SMRT,GAZ,PN000007,2019/10/14 19:00:00,2019/10/16 10:29:46
96,CONSU,3,18.27,SMRT,GAZ,PN000007,2019/10/14 20:00:00,2019/10/16 10:29:46
97,CONSU,3,19.91,SMRT,GAZ,PN000007,2019/10/14 21:00:00,2019/10/16 10:29:46
98,CONSU,3,7.51,SMRT,GAZ,PN000007,2019/10/14 22:00:00,2019/10/16 10:29:46
99,CONSU,3,11.52,SMRT,GAZ,PN000007,2019/10/14 23:00:00,2019/10/16 10:29:46
100,CONSU,3,16.65,SMRT,GAZ,PN000007,2019/10/15 00:00:00,2019/10/16 10:29:46
101,CONSU,3,8.39,SMRT,GAZ,PN000007,2019/10/15 01:00:00,2019/10/16 10:29:46
102,CONSU,3,6.62,SMRT,GAZ,PN000007,2019/10/15 02:00:00,2019/10/16 10:29:46
103,CONSU,3,3.31,SMRT,GAZ,PN000007,2019/10/15 03:00:00,2019/10/16 10:29:46
104,CONSU,3,8.05,SMRT,GAZ,PN000007,2019/10/15 04:00:00,2019/10/16 10:29:46
105,CONSU,3,14.34,SMRT,GAZ,PN000007,2019/10/15 05:00:00,2019/10/16 10:29:46
106,CONSU,3,11.11,SMRT,GAZ,PN000007,2019/10/15 06:00:00,2019/10/16 10:29:46
107,CONSU,3,4.62,SMRT,GAZ,PN000007,2019/10/15 07:00:00,2019/10/16 10:29:46
108,CONSU,3,8.54,SMRT,GAZ,PN000007,2019/10/15 08:00:00,2019/10/16 10:29:46
109,CONSU,3,14.14,SMRT,GAZ,PN000007,2019/10/15 09:00:00,2019/10/16 10:29:46
110,CONSU,3,8.59,SMRT,GAZ,PN000007,2019/10/15 10:00:00,2019/10/16 10:29:46
111,CONSU,3,18.95,SMRT,GAZ,PN000007,2019/10/15 11:00:00,2019/10/16 10:29:46
112,CONSU,3,4.61,SMRT,GAZ,PN000007,2019/10/15 12:00:00,2019/10/16 10:29:46
113,CONSU,3,3.51,SMRT,GAZ,PN000007,2019/10/15 13:00:00,2019/10/16 10:29:46
114,CONSU,3,7.52,SMRT,GAZ,PN000007,2019/10/15 14:00:00,2019/10/16 10:29:46
